(20, 10, 10)
(20, 10, 10)
(19, 10, 9)
(17, 8, 8)
(17, 8, 8)
(16, 8, 8)
(19, 9, 9)
(19, 10, 9)
(19, 9, 9)
(18, 9, 8)
(17, 8, 8)
(19, 9, 9)
(19, 10, 10)
(19, 10, 9)
(19, 10, 10)
(19, 10, 10)
(17, 8, 8)
(15, 7, 7)
(16, 8, 8)
(18, 8, 8)
(19, 9, 9)
(19, 10, 10)
(21, 10, 10)
(20, 10, 10)
(19, 9, 9)
(17, 8, 8)
(18, 9, 9)
(19, 10, 9)
(19, 10, 9)
(19, 10, 10)
(19, 10, 10)
(19, 10, 10)
(19, 10, 9)
(18, 9, 8)
(18, 8, 8)
(18, 8, 8)
(19, 9, 9)
(18, 9, 9)
(19, 10, 9)
(19, 10, 10)
(20, 10, 10)
(19, 10, 9)
(19, 9, 9)
(19, 9, 9)
(19, 10, 9)
(19, 10, 9)
(19, 9, 9)
(18, 9, 9)
(19, 9, 9)
(18, 9, 8)
(18, 9, 8)
(18, 8, 8)
(17, 8, 8)
(16, 8, 8)
(12, 6, 8)
(13, 6, 8)
(20, 10, 10)
(20, 10, 10)
(20, 10, 10)
(20, 10, 10)
(20, 10, 10)
(20, 10, 10)
(20, 10, 10)
(19, 10, 10)
(20, 12, 11)
(22, 13, 13)
(22, 13, 13)
(22, 13, 13)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(252, 252, 252)
(244, 244, 244)
(203, 204, 204)
(143, 144, 146)
(132, 133, 135)
(132, 133, 135)
(132, 133, 135)
(132, 133, 135)
(134, 135, 137)
(156, 156, 157)
(222, 222, 222)
(247, 247, 247)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(231, 235, 242)
(216, 223, 233)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(67, 75, 91)
(216, 223, 233)
(231, 235, 242)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(255, 255, 255)
(20, 22, 13)
(21, 22, 15)
(23, 25, 17)
(15, 18, 10)
(8, 10, 4)
(2, 3, 1)
(1, 1, 1)
(4, 4, 2)
(10, 12, 6)
(19, 22, 12)
(22, 24, 14)
(21, 24, 14)
(22, 24, 15)
(22, 24, 15)
(20, 22, 14)
(21, 23, 14)
(22, 24, 15)
(19, 20, 12)
(14, 16, 9)
(7, 8, 4)
(2, 3, 1)
(5, 6, 3)
(9, 10, 4)
(10, 11, 5)
(8, 9, 4)
(10, 11, 5)
(10, 11, 5)
(6, 7, 3)
(6, 7, 3)
(9, 11, 5)
(15, 19, 10)
(19, 22, 13)
(15, 19, 10)
(10, 12, 6)
(6, 8, 4)
(11, 12, 6)
(15, 17, 10)
(10, 11, 6)
(7, 8, 4)
(11, 12, 6)
(16, 18, 10)
(16, 18, 10)
(7, 8, 4)
(2, 2, 1)
(2, 3, 1)
(5, 5, 3)
(15, 16, 9)
(21, 24, 14)
(23, 25, 16)
(24, 26, 17)
(22, 24, 15)
(19, 20, 12)
(20, 22, 13)
(22, 24, 15)
(20, 22, 13)
(8, 8, 4)
(1, 1, 0)
(1, 1, 0)
(1, 2, 1)
(1, 1, 0)
(1, 1, 1)
(4, 4, 2)
(12, 12, 6)
(20, 22, 13)
(22, 24, 13)
(20, 21, 12)
(12, 13, 6)
(5, 5, 3)
(1, 1, 0)
(1, 1, 0)
(1, 1, 0)
(1, 1, 0)
(2, 2, 1)
(6, 6, 3)
(10, 10, 5)
(10, 10, 5)
(10, 10, 5)
(8, 9, 4)
(6, 7, 4)
(6, 6, 4)
(12, 12, 7)
(20, 21, 13)
(21, 22, 14)
(21, 22, 14)
(22, 23, 14)
(20, 22, 13)
(11, 12, 6)
(7, 8, 4)
(7, 7, 4)
(12, 13, 6)
(6, 8, 4)
(7, 8, 4)
(6, 8, 4)
(5, 6, 3)
(4, 4, 1)
(3, 3, 1)
(6, 6, 3)
(12, 13, 7)
(16, 17, 10)
(17, 19, 11)
(17, 19, 11)
(15, 17, 10)
(13, 15, 8)
(10, 12, 6)
(6, 7, 4)
(3, 4, 2)
(3, 3, 1)
(4, 5, 2)
(3, 3, 1)
(1, 1, 0)
(0, 0, 0)
(2, 3, 1)
(5, 5, 2)
(5, 6, 3)
(5, 5, 2)
(4, 5, 1)
(5, 5, 2)
(6, 7, 3)
(8, 10, 5)
(11, 13, 7)
(12, 14, 8)
(9, 10, 6)
(5, 6, 3)
(6, 6, 3)
(9, 10, 5)
(11, 12, 6)
(10, 12, 6)
(8, 9, 4)
(8, 8, 3)
(9, 9, 5)
(8, 9, 5)
(4, 5, 2)
(3, 4, 2)
(6, 6, 3)
(7, 8, 4)
(8, 9, 5)
(6, 7, 3)
(6, 6, 3)
(7, 8, 4)
(6, 6, 3)
(3, 3, 1)
(3, 3, 1)
(6, 8, 3)
(10, 11, 6)
(11, 12, 6)
(8, 10, 5)
(5, 5, 2)
(1, 1, 0)
(1, 1, 0)
(4, 5, 2)
(9, 10, 5)
(11, 13, 7)
(9, 10, 5)
(6, 7, 3)
(5, 5, 2)
(5, 5, 2)
(7, 7, 3)
(11, 13, 7)
(11, 12, 7)
(7, 8, 4)
(3, 3, 1)
(1, 1, 0)
(1, 1, 0)
(4, 4, 1)
(13, 14, 8)
(18, 18, 10)
(17, 18, 10)
(14, 15, 9)
(11, 11, 6)
(9, 10, 5)
(11, 11, 6)
(16, 17, 10)
(20, 20, 13)
(21, 21, 13)
(20, 21, 13)
(15, 17, 10)
(10, 11, 5)
(7, 8, 4)
(11, 13, 7)
(17, 18, 11)
(17, 18, 11)
(14, 15, 9)
(9, 10, 5)
(7, 7, 3)
(7, 8, 4)
(11, 12, 6)
(13, 15, 9)
(12, 13, 7)
(13, 14, 7)
(13, 15, 8)
(12, 13, 7)
(13, 14, 8)
(13, 14, 8)
(17, 18, 11)
(18, 19, 11)
(18, 19, 12)
(16, 17, 9)
(14, 15, 8)
(12, 14, 7)
(12, 13, 7)
(11, 12, 6)
(13, 15, 8)
(14, 16, 9)
(13, 14, 8)
(8, 10, 5)
(5, 7, 3)
(7, 8, 4)
(8, 9, 4)
(8, 8, 4)
(6, 6, 3)
(6, 6, 3)
(4, 5, 2)
(4, 5, 2)
(7, 8, 3)
(8, 8, 4)
(4, 5, 2)
(2, 3, 1)
(2, 3, 1)
(5, 6, 2)
(9, 11, 5)
(13, 15, 7)
(12, 14, 7)
(7, 8, 4)
(3, 4, 1)
(2, 2, 1)
(3, 4, 1)
(5, 5, 2)
(4, 6, 2)
(4, 5, 1)
(6, 7, 4)
(7, 8, 4)
(4, 4, 1)
(1, 2, 1)
(6, 6, 2)
(12, 14, 7)
(15, 17, 9)
(13, 15, 7)
(7, 8, 4)
(5, 6, 2)
(5, 5, 2)
(6, 6, 2)
(7, 7, 3)
(10, 11, 6)
(15, 16, 9)
(15, 16, 9)
(13, 15, 8)
(10, 11, 6)
(8, 9, 4)
(10, 12, 5)
(10, 12, 5)
(10, 10, 4)
(8, 9, 4)
(6, 8, 3)
(6, 7, 2)
(6, 8, 3)
(8, 10, 5)
(11, 13, 6)
(9, 10, 5)
(6, 7, 2)
(7, 8, 3)
(10, 12, 5)
(12, 14, 7)
(10, 12, 5)
(8, 9, 4)
(12, 13, 7)
(15, 17, 9)
(20, 22, 12)
(22, 23, 14)
(21, 24, 14)
(13, 16, 8)
(5, 6, 2)
(5, 5, 2)
(6, 7, 3)
(8, 10, 5)
(10, 11, 6)
(15, 17, 9)
(18, 20, 10)
(17, 18, 10)
(14, 16, 9)
(14, 16, 9)
(15, 17, 10)
(17, 19, 11)
(15, 17, 10)
(10, 11, 6)
(7, 9, 4)
(7, 9, 4)
(11, 13, 7)
(11, 14, 7)
(9, 11, 6)
(10, 12, 6)
(16, 17, 10)
(18, 20, 11)
(17, 18, 10)
(12, 12, 7)
(7, 8, 3)
(4, 5, 2)
(2, 2, 0)
(1, 2, 0)
(5, 5, 3)
